pond_id,culture_system,water_source,aeration_class,stocking_density_class,water_temperature_c,ph,do_min_night_mg_l,do_max_day_mg_l,salinity_ppt,ammonia_mg_l,nitrite_mg_l,alkalinity_mg_l,turbidity_index,avg_body_weight_g,biomass_density_kg_m2,feed_input_kg_day,fcr,survival_pct,daily_mortality_count,behavioral_stress_index,gut_condition_score,molting_irregularity_flag,growth_deviation_index,disease_risk_level,suspected_condition,treatment_applied,treatment_intensity_class,treatment_response_score,crop_health_status,harvest_viability_flag,economic_risk_index
188,Intensive,Canal,High,High,27.83,7.92,2.94,8.17,18.6,0.284,0.179,103.5,26.6,25.39,0.63,166.1,2.4,84.4,1,5,2,0,0.9,Low,Bacterial Load,Water Exchange,4,0.7,Stressed,0,0.68
170,Intensive,Reservoir,Low,Low,27.31,8.02,5.4,7.17,25.7,0.305,0.149,112.8,59.3,15.33,1.83,70.2,1.21,78.2,0,2,6,0,0.7,Low,Multifactorial,Water Exchange,2,0.44,Stressed,0,0.54
155,Intensive,Borewell,Low,High,26.84,7.47,4.95,7.45,28.1,0.327,0.332,143.7,26.1,23.19,1.41,63.4,2.03,88.7,4,9,4,0,1.18,Low,Environmental Stress,None,1,0.77,Failing,0,0.38
121,Biofloc,Borewell,High,Medium,27.24,7.86,4.36,5.67,12.8,0.019,0.715,90.8,46.4,20.94,1.65,163.3,1.26,83.8,2,7,3,0,1.18,Low,Environmental Stress,Water Exchange,2,0.69,Stressed,0,0.89
124,Semi-intensive,Reservoir,High,Medium,27.08,8.25,4.13,7.41,26.7,0.246,0.567,143.9,56.7,22.9,1.25,106.6,1.7,90.7,6,7,3,0,0.78,Moderate,Parasitic Stress,Mineral Correction,3,0.8,Stable,0,0.8
212,Biofloc,Canal,High,Low,29.92,8.48,5.15,6.01,26.5,0.358,0.271,156.0,41.1,10.97,0.61,159.0,1.65,78.9,2,2,9,0,1.04,Low,Multifactorial,Probiotic,3,0.67,Failing,1,0.38
163,Semi-intensive,Reservoir,Medium,Medium,30.16,8.02,5.08,7.49,8.6,0.272,0.408,128.1,26.4,13.34,2.12,116.0,1.89,74.2,7,9,4,0,0.95,Low,Parasitic Stress,Probiotic,3,0.92,Failing,1,0.67
171,Semi-intensive,Borewell,High,High,28.53,8.03,4.97,5.85,24.9,0.29,0.115,103.4,49.3,8.89,1.72,82.9,1.7,85.9,1,9,5,0,1.21,Low,Parasitic Stress,Probiotic,1,0.33,Failing,1,0.78
157,Biofloc,Reservoir,Low,High,30.36,7.35,4.21,6.99,23.6,0.216,0.426,175.7,35.0,18.49,1.0,52.9,1.81,87.8,5,7,6,0,0.76,Low,Parasitic Stress,Mineral Correction,2,0.83,Stable,1,0.7
132,Intensive,Borewell,High,High,31.54,7.85,3.73,6.94,23.6,0.086,0.311,164.2,24.9,19.15,2.05,130.2,1.98,69.8,1,1,3,1,0.97,Low,Growth Retardation,Mineral Correction,1,0.32,Stressed,1,0.85
241,Intensive,Reservoir,Medium,Medium,30.45,8.38,4.24,5.89,27.2,0.073,0.131,143.2,53.0,17.11,0.6,94.7,1.77,61.5,1,2,6,0,1.0,Low,Multifactorial,Carbon Dosing,4,0.32,Failing,0,0.2
239,Biofloc,Canal,Medium,High,31.61,7.86,5.0,7.63,13.1,0.272,0.185,152.7,47.0,27.2,1.88,149.2,1.7,70.6,2,4,6,1,0.87,Low,Parasitic Stress,Probiotic,4,0.67,Stressed,0,0.43
16,Intensive,Canal,High,Low,26.11,8.26,2.98,7.24,9.9,0.135,0.368,172.5,42.7,14.33,1.67,82.8,1.73,83.9,2,8,8,0,0.77,Low,Multifactorial,Probiotic,1,0.86,Stressed,1,0.67
238,Semi-intensive,Canal,High,High,31.64,8.28,5.02,5.86,15.7,0.048,0.488,155.8,44.7,20.55,1.18,112.7,2.35,75.0,4,6,5,0,1.02,Low,Growth Retardation,Carbon Dosing,3,0.78,Failing,0,0.45
173,Biofloc,Canal,Medium,Low,27.66,7.53,4.86,7.76,7.8,0.159,0.217,122.8,40.9,17.58,1.06,129.2,2.05,83.1,4,6,1,0,1.29,Low,Environmental Stress,None,2,0.95,Failing,0,0.83
222,Semi-intensive,Borewell,High,High,26.21,7.71,3.9,6.81,6.5,0.102,0.187,141.4,56.6,16.44,1.7,68.9,2.15,74.9,3,6,2,0,1.35,Low,Bacterial Load,Mineral Correction,1,0.92,Stable,0,0.85
227,Biofloc,Reservoir,Low,Low,28.05,7.68,3.88,7.23,15.9,0.249,0.402,120.0,42.7,14.39,0.78,43.4,1.79,60.5,5,9,1,1,1.13,Low,Bacterial Load,None,4,0.91,Failing,1,0.69
188,Semi-intensive,Canal,Medium,High,26.88,7.85,5.31,8.18,25.5,0.268,0.451,129.4,32.4,9.83,2.05,127.5,1.16,70.4,5,4,6,0,1.04,Low,Bacterial Load,Carbon Dosing,1,0.93,Stressed,0,0.22
194,Semi-intensive,Reservoir,Low,High,30.98,7.71,5.02,6.58,25.1,0.366,0.229,175.6,44.4,16.23,0.86,165.6,2.25,63.5,5,4,4,0,1.23,Low,Multifactorial,Mineral Correction,2,0.46,Stressed,0,0.89
149,Intensive,Borewell,Medium,Medium,27.21,7.86,3.18,6.11,20.5,0.206,0.252,101.2,39.6,17.16,0.8,73.5,1.96,60.9,2,5,7,0,1.3,Low,Environmental Stress,Mineral Correction,4,0.52,Stable,0,0.84
151,Semi-intensive,Reservoir,High,High,31.85,7.4,4.79,6.73,26.2,0.399,0.04,174.8,40.8,26.37,1.56,71.1,2.14,70.9,3,4,9,0,0.85,Low,Growth Retardation,None,1,0.96,Stressed,1,0.31
274,Intensive,Reservoir,Medium,Medium,26.7,7.35,3.92,5.75,8.8,0.072,0.201,83.4,34.6,13.4,2.0,55.4,1.54,69.1,4,1,3,0,0.82,Low,Bacterial Load,None,3,0.93,Stable,1,0.76
210,Biofloc,Canal,Medium,Low,28.96,7.66,3.28,6.54,26.1,0.328,0.44,154.5,33.2,23.16,1.49,126.5,1.72,94.1,4,5,4,0,1.19,Moderate,Parasitic Stress,Carbon Dosing,3,0.31,Stressed,0,0.34
238,Biofloc,Reservoir,Low,Low,26.55,7.59,3.42,5.79,27.4,0.445,0.436,179.1,36.8,8.03,1.03,78.3,1.2,91.3,3,8,2,0,0.81,Moderate,Parasitic Stress,Mineral Correction,4,0.98,Failing,1,0.7
295,Intensive,Canal,Medium,High,30.3,7.44,3.13,6.54,7.3,0.176,0.27,113.8,32.3,23.4,1.87,48.4,2.1,76.2,6,8,3,1,1.15,Moderate,Parasitic Stress,Carbon Dosing,3,0.75,Stable,0,0.77
86,Semi-intensive,Canal,High,Medium,28.72,7.85,3.0,7.71,24.6,0.501,0.277,174.8,57.2,9.37,0.99,84.3,2.1,67.7,2,8,7,0,0.97,Moderate,Multifactorial,Carbon Dosing,2,0.88,Stable,1,0.22
153,Intensive,Canal,Low,Medium,28.39,7.77,3.59,6.5,22.1,0.282,0.64,111.3,29.6,24.45,1.81,74.0,1.41,94.8,1,5,2,0,0.89,Moderate,Environmental Stress,Mineral Correction,4,0.44,Stable,1,0.61
206,Semi-intensive,Reservoir,High,High,31.39,7.45,3.81,5.96,20.4,0.167,0.32,133.6,37.3,24.32,2.19,131.7,2.33,70.5,2,2,7,1,1.01,Low,Multifactorial,Carbon Dosing,1,0.75,Stressed,1,0.51
263,Biofloc,Canal,Medium,High,26.67,7.44,3.68,5.84,6.5,0.315,0.299,115.8,22.3,18.5,1.58,143.8,1.39,60.5,9,9,8,0,0.87,High,Bacterial Load,Carbon Dosing,3,0.63,Stable,1,0.34
144,Semi-intensive,Reservoir,Low,Low,29.53,7.69,3.85,6.76,18.0,0.207,0.738,156.0,43.7,26.5,0.71,169.8,1.57,62.1,4,4,2,0,0.76,Moderate,Environmental Stress,Mineral Correction,4,0.47,Stable,1,0.75
177,Intensive,Canal,High,Medium,28.98,7.79,3.77,7.52,16.9,0.216,0.184,168.0,54.0,12.56,1.14,148.9,1.67,79.5,4,3,8,0,1.05,Low,Bacterial Load,Carbon Dosing,3,0.94,Stable,1,0.59
291,Intensive,Borewell,Medium,High,26.55,8.02,4.86,5.78,19.3,0.115,0.389,118.0,23.4,16.39,1.38,97.7,1.31,60.9,2,9,9,0,0.83,Low,Environmental Stress,Probiotic,4,0.4,Failing,0,0.67
283,Semi-intensive,Canal,Low,Low,26.91,8.27,3.59,6.45,8.2,0.104,0.349,104.7,28.2,10.84,1.32,154.4,1.67,73.4,1,3,2,0,0.85,Low,Bacterial Load,None,4,0.81,Stable,0,0.41
88,Semi-intensive,Reservoir,High,High,28.46,7.62,3.67,6.6,10.2,0.355,0.391,88.6,29.4,11.84,1.51,94.0,2.4,66.2,3,5,3,0,0.99,Moderate,Parasitic Stress,Carbon Dosing,4,0.79,Stressed,0,0.43
258,Biofloc,Canal,Low,Low,29.83,7.74,3.23,5.66,6.8,0.297,0.426,166.7,34.4,21.85,2.15,166.9,1.28,73.8,3,5,4,0,1.39,Low,Bacterial Load,Mineral Correction,2,0.62,Stressed,0,0.87
42,Biofloc,Canal,Low,High,26.37,8.27,3.29,5.79,29.3,0.511,0.729,152.5,37.7,13.4,1.36,121.4,2.09,78.8,6,5,5,0,0.71,High,Parasitic Stress,Mineral Correction,2,0.65,Stable,1,0.53
279,Intensive,Reservoir,Medium,Medium,29.12,7.62,2.89,7.02,22.1,0.437,0.431,145.2,44.7,18.98,1.05,62.9,1.39,79.9,8,8,8,0,0.95,High,Environmental Stress,Probiotic,2,0.34,Failing,1,0.39
66,Biofloc,Reservoir,High,Medium,30.19,7.97,3.14,6.22,24.3,0.108,0.37,149.8,22.2,13.4,1.12,126.0,2.03,89.3,0,9,5,0,1.01,Low,Multifactorial,Water Exchange,4,0.4,Failing,1,0.74
183,Intensive,Reservoir,Low,Medium,26.16,8.1,5.19,5.78,19.6,0.138,0.513,91.2,23.0,14.0,1.63,172.6,1.96,83.3,2,3,4,0,1.24,Low,Environmental Stress,Carbon Dosing,4,0.32,Stressed,0,0.75
137,Semi-intensive,Canal,Low,Low,28.03,7.7,3.26,5.7,25.2,0.581,0.412,119.8,21.4,9.22,1.6,55.2,2.29,90.3,6,5,1,0,0.87,High,Growth Retardation,None,3,0.87,Failing,1,0.49
282,Intensive,Reservoir,High,Medium,29.65,7.67,3.11,6.45,21.3,0.444,0.418,145.2,33.5,17.0,1.94,161.2,1.42,77.6,16,7,6,0,0.98,High,Environmental Stress,None,4,0.54,Stable,0,0.7
91,Semi-intensive,Canal,Low,Low,31.72,7.31,5.21,5.54,13.3,0.245,0.125,139.1,29.9,14.58,0.62,118.3,2.07,63.0,9,2,8,0,1.31,Low,Multifactorial,None,2,0.62,Failing,0,0.64
250,Semi-intensive,Reservoir,Medium,Low,29.14,8.34,3.16,8.0,29.6,0.373,0.353,176.4,36.8,17.18,1.17,99.1,1.19,72.3,6,6,9,0,1.32,High,Environmental Stress,Mineral Correction,2,0.73,Stressed,1,0.26
87,Biofloc,Borewell,High,Low,26.3,7.89,5.18,6.3,17.9,0.306,0.345,112.8,49.2,22.95,2.13,111.4,1.13,72.4,0,5,4,1,0.75,Low,Parasitic Stress,Mineral Correction,2,0.84,Failing,1,0.5
152,Biofloc,Canal,Low,Medium,29.11,7.55,4.29,7.74,23.6,0.171,0.101,131.6,43.1,26.86,1.22,81.0,1.38,74.2,6,9,5,0,0.76,Low,Bacterial Load,None,1,0.38,Failing,0,0.28
288,Intensive,Reservoir,High,High,30.49,7.63,3.11,7.47,5.9,0.148,0.305,118.3,54.4,15.85,1.53,131.6,1.92,91.9,7,4,5,0,0.92,Moderate,Parasitic Stress,Water Exchange,2,0.94,Failing,1,0.44
267,Semi-intensive,Borewell,High,High,31.04,7.94,5.23,7.19,7.2,0.172,0.792,125.9,29.6,8.48,0.93,154.9,1.64,94.0,7,5,6,1,1.34,Moderate,Multifactorial,Water Exchange,3,0.48,Stable,1,0.4
200,Biofloc,Canal,High,Low,26.91,7.9,5.29,7.92,7.0,0.385,0.686,141.2,46.9,15.78,1.95,60.3,2.04,70.5,9,3,1,0,1.37,High,Environmental Stress,Carbon Dosing,2,0.66,Failing,0,0.29
98,Intensive,Canal,High,Low,31.05,7.65,5.35,7.86,24.3,0.13,0.202,100.5,35.7,22.76,1.43,71.8,2.32,81.4,7,1,9,0,1.3,Low,Parasitic Stress,Carbon Dosing,2,0.81,Stable,0,0.83
115,Semi-intensive,Reservoir,Low,High,29.45,8.45,3.93,7.37,15.3,0.249,0.37,157.0,43.9,25.45,1.16,67.1,1.41,87.3,3,9,7,1,1.35,Low,Environmental Stress,None,2,0.76,Stressed,1,0.57
74,Intensive,Borewell,Medium,High,29.24,7.4,4.17,6.18,12.5,0.115,0.316,163.3,38.4,27.55,2.11,57.2,1.76,60.3,0,1,1,1,1.18,Low,Growth Retardation,None,3,0.91,Failing,1,0.84
103,Intensive,Reservoir,Medium,High,26.07,7.71,3.09,5.57,8.9,0.015,0.588,169.0,52.9,25.99,2.04,68.4,1.99,94.4,0,1,3,0,1.37,Moderate,Multifactorial,Carbon Dosing,1,0.8,Failing,1,0.29
210,Biofloc,Canal,Medium,High,26.25,8.12,3.44,6.07,29.2,0.171,0.472,132.4,36.0,22.54,2.19,121.1,2.01,65.8,5,8,7,0,1.17,Low,Multifactorial,Probiotic,2,0.91,Stable,0,0.45
277,Biofloc,Reservoir,Low,High,26.31,7.55,4.79,6.54,24.3,0.148,0.539,130.0,55.7,19.75,0.93,127.5,2.1,64.9,0,1,6,0,1.02,Low,Environmental Stress,Probiotic,1,0.66,Stressed,0,0.5
114,Biofloc,Reservoir,Medium,Medium,30.39,8.41,4.81,7.61,13.7,0.211,0.361,133.0,30.0,11.8,1.31,111.1,1.52,88.2,5,1,1,0,1.18,Low,Environmental Stress,None,2,0.94,Failing,0,0.32
134,Semi-intensive,Reservoir,Low,Low,27.49,8.13,4.62,5.72,14.7,0.291,0.399,171.9,54.2,18.99,0.77,47.8,1.12,62.9,3,9,6,1,1.23,Low,Bacterial Load,Carbon Dosing,4,0.87,Stable,0,0.31
133,Semi-intensive,Canal,Low,Medium,30.9,7.66,3.08,6.35,11.4,0.405,0.31,134.1,25.3,12.95,1.06,89.8,1.75,89.7,2,2,5,0,1.38,Moderate,Environmental Stress,Carbon Dosing,3,0.89,Stressed,1,0.62
289,Semi-intensive,Borewell,Medium,Low,27.13,8.18,5.12,5.8,25.2,0.264,0.173,176.2,25.4,15.65,1.78,146.4,1.67,84.0,0,1,8,0,1.31,Low,Growth Retardation,Water Exchange,3,0.45,Stressed,1,0.5
212,Biofloc,Reservoir,Low,High,29.62,7.67,4.72,7.47,24.0,0.231,0.447,170.0,24.7,9.27,1.29,114.5,1.86,61.4,0,4,4,0,1.33,Low,Bacterial Load,Carbon Dosing,4,0.67,Stable,1,0.42
115,Biofloc,Canal,Low,Medium,29.05,7.25,3.89,6.74,19.3,0.211,0.32,115.6,46.3,23.7,0.88,82.4,2.33,74.3,4,2,1,0,0.76,Low,Growth Retardation,Probiotic,3,0.9,Failing,0,0.2
66,Semi-intensive,Canal,High,Low,27.36,7.65,2.95,5.99,16.2,0.214,0.396,119.0,36.1,14.13,1.12,89.7,1.49,91.3,2,5,3,0,1.37,Low,Parasitic Stress,Carbon Dosing,4,0.99,Stressed,0,0.51
5,Semi-intensive,Borewell,High,High,30.99,7.35,4.48,7.57,17.8,0.32,0.195,100.7,42.5,14.1,1.28,41.1,1.23,64.4,8,5,5,0,1.02,Moderate,Parasitic Stress,Carbon Dosing,2,0.5,Stressed,0,0.49
139,Biofloc,Canal,High,High,26.28,8.35,3.67,8.01,26.6,0.015,0.623,155.7,22.3,14.59,0.97,123.5,1.16,61.7,0,7,9,0,0.78,Moderate,Growth Retardation,Probiotic,2,0.65,Stressed,1,0.44
59,Semi-intensive,Borewell,Low,Medium,27.28,8.11,3.92,6.54,18.0,0.133,0.369,137.7,30.3,16.3,2.03,86.7,1.38,76.7,8,9,6,0,1.24,Moderate,Growth Retardation,Water Exchange,2,0.89,Stable,0,0.78
175,Biofloc,Borewell,Medium,Medium,29.29,8.23,3.22,7.54,19.5,0.22,0.328,170.6,43.5,18.74,1.57,174.2,2.03,81.8,3,8,1,0,1.39,Low,Environmental Stress,None,2,0.35,Stable,0,0.8
143,Semi-intensive,Reservoir,Low,Medium,31.32,8.43,5.33,7.56,25.3,0.135,0.147,132.5,49.1,18.92,1.26,95.1,2.12,66.9,2,7,9,0,0.91,Low,Bacterial Load,Mineral Correction,3,0.83,Stable,1,0.23
133,Biofloc,Canal,Low,High,29.77,7.82,2.95,6.83,15.5,0.103,0.633,118.7,40.5,11.37,1.36,81.4,1.41,76.2,7,7,9,0,0.77,High,Environmental Stress,Carbon Dosing,3,0.62,Stable,0,0.67
186,Intensive,Canal,Low,Low,30.84,8.47,4.12,5.53,19.3,0.36,0.147,135.8,38.1,14.37,2.14,91.8,1.63,79.2,7,9,9,0,1.35,Moderate,Multifactorial,Water Exchange,1,0.36,Stressed,1,0.78
259,Intensive,Borewell,Medium,Medium,28.61,7.3,3.61,5.63,10.2,0.414,0.609,158.6,21.6,8.49,0.74,96.4,1.8,88.9,4,8,3,0,0.76,High,Parasitic Stress,Mineral Correction,4,0.88,Failing,0,0.27
184,Semi-intensive,Reservoir,Low,High,26.23,8.3,4.85,7.7,22.4,0.024,0.18,104.3,56.9,10.8,0.9,86.5,1.52,84.1,4,5,7,0,1.12,Low,Parasitic Stress,Probiotic,3,0.47,Failing,1,0.7
174,Semi-intensive,Reservoir,Medium,High,27.55,7.55,5.01,7.47,14.7,0.174,0.722,128.8,53.6,25.78,1.19,83.0,1.48,69.0,6,4,4,0,1.13,Moderate,Growth Retardation,Water Exchange,1,0.53,Stressed,0,0.86
11,Biofloc,Canal,High,Medium,31.65,7.92,4.7,7.25,16.2,0.231,0.653,140.7,27.6,27.75,1.74,155.1,1.92,74.6,3,4,9,1,1.31,Low,Growth Retardation,Probiotic,2,0.65,Stable,0,0.59
283,Biofloc,Borewell,High,High,28.9,7.7,4.45,6.79,25.9,0.267,0.677,100.0,58.3,23.41,0.86,123.4,1.71,87.8,2,2,4,1,1.07,Low,Environmental Stress,Probiotic,4,0.89,Stressed,1,0.53
206,Intensive,Canal,Medium,Medium,28.88,7.42,5.2,7.28,28.4,0.306,0.441,129.6,58.0,19.73,1.98,120.0,2.03,83.2,5,1,9,1,0.93,Low,Multifactorial,Carbon Dosing,1,0.9,Failing,0,0.81
171,Semi-intensive,Borewell,Medium,Low,31.66,8.02,5.5,7.73,7.4,0.165,0.287,99.4,20.0,27.52,1.43,78.3,1.95,61.8,7,4,8,0,0.73,Low,Environmental Stress,Mineral Correction,4,0.68,Stable,0,0.79
18,Intensive,Borewell,Low,Low,30.51,7.33,3.43,7.43,13.8,0.311,0.713,87.4,52.5,14.93,1.27,121.9,1.53,92.0,5,6,1,1,0.73,High,Bacterial Load,Mineral Correction,4,0.5,Stable,1,0.5
156,Biofloc,Canal,High,Low,26.58,8.26,3.87,7.01,23.2,0.154,0.449,117.4,36.7,8.46,0.77,154.1,1.74,71.7,3,4,9,0,0.94,Low,Growth Retardation,Carbon Dosing,2,0.66,Failing,0,0.37
9,Semi-intensive,Reservoir,Medium,High,29.3,8.34,3.48,6.41,10.5,0.098,0.21,151.3,49.5,8.05,1.59,178.9,1.97,87.0,6,6,3,0,0.75,Moderate,Bacterial Load,None,3,0.57,Stable,0,0.85
23,Semi-intensive,Reservoir,High,High,31.73,8.32,3.26,6.09,20.5,0.331,0.519,133.0,35.9,13.08,0.71,59.8,1.42,81.3,1,5,8,0,0.74,High,Bacterial Load,Water Exchange,2,0.75,Stressed,0,0.22
118,Semi-intensive,Canal,Medium,Low,29.7,8.16,4.3,7.53,12.4,0.366,0.338,95.8,58.2,14.76,1.54,150.4,1.42,62.2,0,5,4,0,1.08,Low,Multifactorial,Water Exchange,3,0.92,Stable,1,0.33
165,Semi-intensive,Reservoir,Medium,Medium,28.13,7.57,4.11,6.61,29.4,0.23,0.348,86.2,23.4,23.64,1.39,42.9,2.38,75.6,0,9,5,0,0.81,Low,Environmental Stress,Probiotic,4,0.85,Stressed,0,0.68
64,Semi-intensive,Canal,Low,Low,30.86,8.5,5.05,6.69,19.5,0.291,0.533,146.2,20.7,10.88,0.9,70.4,1.91,72.6,4,5,5,1,1.36,Low,Multifactorial,None,3,0.68,Stable,0,0.82
186,Biofloc,Reservoir,Medium,High,29.31,7.89,4.49,5.61,15.5,0.298,0.429,166.7,53.6,25.19,1.16,88.1,1.56,65.9,8,6,7,0,0.88,Low,Growth Retardation,Carbon Dosing,3,0.57,Failing,1,0.87
214,Intensive,Canal,Low,Medium,26.04,7.54,3.61,6.05,6.6,0.215,0.338,159.8,49.3,14.89,1.76,75.3,2.14,66.6,7,9,8,0,1.31,Moderate,Parasitic Stress,Mineral Correction,2,0.96,Stressed,0,0.81
87,Biofloc,Reservoir,Medium,High,28.38,7.89,5.29,7.62,14.3,0.36,0.076,140.0,56.8,16.39,1.95,78.9,2.29,80.8,6,2,1,0,1.36,Moderate,Environmental Stress,None,2,0.46,Stressed,1,0.88
209,Semi-intensive,Borewell,Medium,Low,31.31,7.82,3.69,7.38,17.8,0.301,0.16,91.7,25.5,22.9,1.0,110.6,1.58,89.4,4,9,8,0,1.28,Moderate,Environmental Stress,Probiotic,4,0.92,Stable,1,0.54
199,Intensive,Reservoir,Low,High,31.95,8.19,5.11,6.47,24.9,0.239,0.337,161.6,26.9,10.85,1.49,128.8,1.49,62.3,7,9,1,1,0.7,Low,Growth Retardation,Mineral Correction,2,0.93,Failing,0,0.26
212,Biofloc,Borewell,Medium,High,28.26,8.36,4.48,6.1,18.3,0.188,0.215,123.9,53.9,16.0,1.9,148.6,1.58,94.5,2,3,3,0,1.16,Low,Growth Retardation,Probiotic,3,0.39,Failing,1,0.33
102,Biofloc,Canal,Medium,Medium,28.48,7.66,3.92,7.19,27.4,0.152,0.13,110.8,35.5,9.58,1.34,69.7,2.27,61.4,6,9,9,0,0.94,Moderate,Parasitic Stress,None,3,0.69,Stressed,1,0.58
201,Intensive,Borewell,Medium,Medium,26.06,8.47,3.5,7.5,10.9,0.268,0.14,137.9,41.9,13.02,1.92,107.3,2.21,86.2,4,3,9,0,1.02,Low,Environmental Stress,None,2,0.43,Stable,1,0.81
240,Semi-intensive,Borewell,Medium,High,27.55,8.49,4.92,7.04,22.3,0.002,0.632,117.1,21.9,13.16,1.64,90.7,1.31,69.1,0,7,5,0,0.72,Low,Multifactorial,None,2,0.33,Stressed,1,0.85
248,Biofloc,Reservoir,Low,High,27.96,8.23,4.03,6.64,12.5,0.187,0.389,80.3,29.1,9.52,0.73,128.1,1.19,67.0,6,9,7,0,0.8,Low,Environmental Stress,Water Exchange,3,0.49,Stressed,1,0.73
25,Intensive,Reservoir,High,Low,29.39,7.33,4.83,5.57,11.3,0.221,0.29,143.0,42.7,13.59,1.44,116.3,1.54,76.1,1,8,9,1,1.21,Low,Environmental Stress,Probiotic,3,0.87,Stable,0,0.22
268,Biofloc,Borewell,High,Low,26.61,8.36,4.03,7.11,26.7,0.141,0.099,163.4,25.0,11.15,1.43,40.4,2.34,94.4,5,5,1,1,0.84,Low,Multifactorial,Water Exchange,1,0.93,Stable,1,0.4
134,Intensive,Canal,High,High,30.57,7.64,3.53,7.36,6.8,0.25,0.382,116.2,55.3,22.22,1.96,102.0,2.18,80.7,0,7,7,0,1.02,Low,Environmental Stress,None,2,0.43,Stressed,0,0.77
146,Semi-intensive,Reservoir,High,Low,29.37,8.05,4.5,5.68,8.2,0.269,0.519,172.8,48.0,11.39,0.88,69.4,1.36,93.3,7,6,1,0,0.82,Moderate,Bacterial Load,None,4,0.54,Failing,0,0.77
54,Semi-intensive,Borewell,Medium,Low,30.69,7.73,5.33,7.41,25.6,0.258,0.413,83.9,32.8,24.38,1.93,85.3,1.72,94.8,4,4,1,0,0.73,Low,Bacterial Load,None,3,0.79,Stable,0,0.73
198,Biofloc,Borewell,Low,High,26.37,8.04,3.42,7.57,17.5,0.31,0.409,118.8,51.9,16.93,1.76,77.2,1.51,91.7,2,3,3,0,0.75,Moderate,Environmental Stress,Water Exchange,1,0.79,Stressed,0,0.59
40,Semi-intensive,Canal,High,Medium,28.36,7.94,5.29,5.63,20.3,0.33,0.53,134.9,46.8,26.63,1.98,85.3,1.45,88.5,0,9,2,0,0.86,Moderate,Bacterial Load,Probiotic,4,0.56,Stable,1,0.31
252,Semi-intensive,Reservoir,High,High,30.24,8.24,4.37,7.88,23.5,0.087,0.533,174.3,31.3,12.53,1.79,114.4,1.57,64.3,5,1,4,0,1.07,Low,Multifactorial,Carbon Dosing,3,0.4,Failing,1,0.39
64,Biofloc,Reservoir,Low,Low,28.31,7.77,3.11,7.52,13.9,0.287,0.789,165.8,35.4,20.44,1.48,52.5,2.32,78.0,8,7,8,0,1.14,High,Growth Retardation,Probiotic,3,0.47,Stressed,1,0.7
15,Intensive,Borewell,Medium,Medium,28.96,8.42,4.68,7.96,11.7,0.205,0.039,99.9,25.3,13.49,0.74,75.5,1.32,76.3,2,2,6,1,0.74,Low,Parasitic Stress,None,1,0.79,Stressed,1,0.41
269,Biofloc,Canal,High,Medium,31.23,8.32,4.49,8.03,18.7,0.305,0.565,94.7,48.0,26.23,0.95,78.7,1.83,78.6,6,8,8,1,1.26,High,Bacterial Load,Carbon Dosing,4,0.89,Failing,0,0.79
99,Intensive,Reservoir,Low,Medium,29.54,8.39,3.46,7.97,28.7,0.252,0.235,128.8,28.8,14.33,1.33,118.4,2.05,82.1,3,5,9,0,1.01,Low,Parasitic Stress,Carbon Dosing,1,0.94,Stressed,1,0.8
185,Biofloc,Borewell,High,Low,30.24,7.3,2.87,5.58,23.1,0.151,0.415,170.6,44.9,21.16,1.23,72.4,1.19,80.8,2,3,8,0,0.94,Low,Growth Retardation,Mineral Correction,3,0.79,Stressed,1,0.26
47,Biofloc,Reservoir,Medium,Medium,27.08,7.96,3.04,7.08,19.7,0.357,0.504,98.6,51.2,27.87,2.13,52.3,1.53,73.6,3,1,3,0,1.22,High,Environmental Stress,Water Exchange,1,0.69,Stressed,1,0.25
208,Semi-intensive,Canal,Medium,Low,31.36,8.48,3.38,6.86,20.1,0.25,0.442,93.3,50.8,12.66,0.92,166.7,1.31,85.6,1,8,1,0,1.06,Low,Environmental Stress,Mineral Correction,1,0.46,Failing,0,0.3
82,Semi-intensive,Borewell,Medium,High,31.96,8.05,3.47,5.68,13.3,0.054,0.575,132.3,50.2,11.45,1.4,98.2,1.21,78.8,5,4,2,0,1.1,Moderate,Environmental Stress,Carbon Dosing,1,0.41,Stressed,1,0.39
3,Semi-intensive,Borewell,Medium,High,31.8,7.21,3.48,6.07,19.2,0.282,0.797,142.2,30.4,11.49,1.68,141.3,2.32,77.4,2,9,8,1,1.15,Moderate,Environmental Stress,Mineral Correction,1,0.43,Failing,1,0.36
213,Intensive,Borewell,Medium,High,27.5,7.25,3.57,5.77,17.6,0.361,0.417,168.3,32.4,24.62,1.74,167.4,2.12,77.1,0,4,9,0,1.2,Moderate,Environmental Stress,Water Exchange,4,0.44,Stressed,1,0.5
237,Biofloc,Canal,Low,Low,27.15,7.43,5.32,6.26,20.0,0.135,0.564,170.7,21.6,17.32,1.9,64.2,2.08,75.6,0,2,8,0,1.16,Low,Bacterial Load,Water Exchange,2,0.37,Stable,0,0.37
26,Semi-intensive,Canal,High,Low,31.83,8.32,5.49,7.45,14.8,0.233,0.586,119.4,34.3,21.06,1.46,90.4,1.62,63.8,1,6,6,0,1.25,Low,Parasitic Stress,None,3,0.89,Stressed,1,0.42
272,Biofloc,Borewell,High,Low,26.8,7.97,5.2,5.78,20.5,0.184,0.483,117.8,33.6,10.69,1.82,62.8,1.84,64.2,2,3,1,0,1.3,Low,Parasitic Stress,None,1,0.52,Failing,1,0.73
